2068.47 0.0962173 0.0260719 7.486340
2078.47 0.0590915 0.0253649 7.724000
2088.47 0.043544 0.0100544 7.962830
2098.47 0.0174488 0.00394925 8.202820
2108.47 0.0238333 0.00539431 8.443990
2118.47 0.0378226 0.00856057 8.686300
2128.47 0.0262968 0.00657792 8.929780
2138.47 0.02058 0.00546618 9.174440
2148.47 0.018543 0.00626115 9.420240
2158.47 0.0202697 0.00741411 9.667220
2168.47 0.0338004 0.0109653 9.915380
2178.47 0.0349261 0.0100493 10.164700
2188.47 0.0317291 0.00793675 10.415100
2198.47 0.0321297 0.0115194 10.666800
2208.47 0.0269753 0.0085778 10.919600
2218.47 0.026241 0.00593931 11.173600
2228.47 0.0191699 0.00509162 11.428700
2238.47 0.0177838 0.00522025 11.685000
2248.47 0.0206878 0.00657847 11.942400
2258.47 0.0186238 0.00628837 12.201100
2268.47 0.0137472 0.00365133 12.460800
2278.47 0.0152165 0.00365704 12.721800
2288.47 0.0139332 0.00377545 12.983900
2298.47 0.0138477 0.00313427 13.247200
2308.47 0.0139051 0.00321083 13.511600
2318.47 0.0138406 0.00360338 13.777200
2328.47 0.0164396 0.00482569 14.044000
2338.47 0.027553 0.00662179 14.312000
2348.47 0.0282608 0.00935341 14.581100
2358.47 0.0400269 0.0104211 14.851300
2368.47 0.0274374 0.00758492 15.122800
2378.47 0.032511 0.00735841 15.395300
2388.47 0.0226243 0.0061306 15.669100
2398.47 0.0176884 0.00425099 15.944000
2408.47 0.0183907 0.00529158 16.220100
2418.47 0.018352 0.00538709 16.497400
2428.47 0.0156154 0.00398507 16.775801
2438.47 0.0159933 0.00460182 17.055401
2448.47 0.0158413 0.00437925 17.336100
2458.47 0.0132542 0.00366408 17.618000
2468.47 0.0137506 0.00311225 17.901100
2478.47 0.0124651 0.00337774 18.185400
2488.47 0.0142275 0.00341929 18.470800
2498.47 0.0160592 0.00471409 18.757299
2508.47 0.0226446 0.00522869 19.045099
2518.47 0.0222632 0.00524459 19.333900
2528.47 0.0281417 0.00611961 19.624001
2538.47 0.0310297 0.0100663 19.915199
2548.47 0.0445703 0.0123213 20.207600
2558.47 0.0415758 0.0108242 20.501200
2568.47 0.0395113 0.00988376 20.795900
2578.47 0.0388197 0.00719356 21.091801
2588.47 0.0337989 0.00638975 21.388800
2598.47 0.0163784 0.00531329 21.687000
2608.47 0.0274947 0.00701638 21.986401
2618.47 0.0262726 0.00670456 22.286900
2628.47 0.0456926 0.0116603 22.588699
2638.47 0.0657609 0.0167819 22.891500
2648.47 0.0465422 0.0118771 23.195601
2658.47 0.0628282 0.0160334 23.500700
2668.47 0.0927688 0.023674 23.807100
2678.47 0.13046 0.0332923 24.114599
2688.47 0.150882 0.0385041 24.423401
2698.47 0.15591 0.0397873 24.732201
2708.47 0.16094 0.0410708 25.041000
2718.47 0.165968 0.042354 25.349800
2728.47 0.170998 0.0436371 25.658600
2738.47 0.176025 0.0449203 25.967400
2748.47 0.181054 0.0462039 26.276199
2758.47 0.186083 0.0474869 26.584999
2768.47 0.19111 0.0487701 26.893801
2778.47 0.196139 0.0500537 27.202600
2788.47 0.20117 0.0513366 27.511400
2798.47 0.206197 999.0000 27.820200
